DiscTag,1,2,3,4
3D61534BAAEB0,0,0,1,0
3D61534BAAEB1,0,0,1,0
3D61534BAAEB2,0,0,1,0
3D61534BAAEB3,0,0,1,0
3D61534BAAEB4,0,0,1,0
3D61534BAAEB5,0,0,1,0
3D61534BAAEB6,0,0,1,0
3D61534BAAEB7,0,0,1,0
3D61534BAAEB9,0,0,1,0
3D61534BAAEBA,0,0,1,0
3D61534BAAEBB,0,0,1,0
3D61534BAAEBC,0,0,1,0
3D61534BAAEBD,0,0,1,0
3D61534BAAEBE,0,0,1,0
3D61534BAAEBF,0,0,1,0
3D61534BAAEC0,0,0,1,0
3D61534BAAEC1,0,0,1,0
3D61534BAAEC2,0,0,1,0
3D61534BAAEC3,0,0,1,0
3D61534BAAEC4,0,0,1,0
3D61534BAAEC5,0,0,1,0
3D61534BAAEC6,0,0,1,0
3D61534BAAEC7,0,0,1,0
3D61534BAAEC8,0,0,1,0
3D61534BAAEC9,0,0,1,0
3D61534BAAECA,0,0,1,0
3D61534BAAECD,0,0,1,0
3D61534BAAECE,0,0,1,0
3D61534BAAECF,0,0,1,0
3D61534BAAED0,0,0,1,0
3D61534BAAED1,0,0,1,0
3D61534BAAED2,0,0,1,0
3D61534BAAED3,0,0,1,0
3D61534BAAED4,0,0,1,0
3D61534BAAED5,0,0,1,0
3D61534BAAED6,0,0,1,0
3D61534BAAED7,0,0,1,0
3D61534BAAED8,0,0,1,0
3D61534BAAED9,0,0,1,0
3D61534BAAEDA,0,0,1,0
3D61534BAAEDC,0,0,1,0
3D61534BAAEDD,0,0,1,0
3D61534BAAEDF,0,0,1,0
3D61534BAAEE0,0,0,1,0
3D61534BAAEE1,0,0,1,0
3D61534BAAEE2,0,0,1,0
3D61534BAAEE3,0,0,1,0
3D61534BAAEE4,0,0,1,0
3D61534BAAEE5,0,0,1,0
3D61534BAAEE6,0,0,1,0
3D61534BAAEE7,0,0,1,1
3D61534BAAEE8,0,0,1,0
3D61534BAAEE9,0,0,1,0
3D61534BAAEEA,0,0,1,0
3D61534BAAEEB,0,0,1,0
3D61534BAAEEC,0,0,1,0
3D61534BAAEED,0,0,1,0
3D61534BAAEEE,0,0,1,0
3D61534BAAEEF,0,0,1,0
3D61534BAAEF0,0,0,1,0
3D61534BAAEF1,0,0,1,0
3D61534BAAEF2,0,0,1,0
3D61534BAAEF3,0,0,1,0
3D61534BAAEF4,0,0,1,0
3D61534BAAEF5,0,0,1,0
3D61534BAAEF6,0,0,1,0
3D61534BAAEF7,0,0,1,0
3D61534BAAEF8,0,0,1,0
3D61534BAAEF9,0,0,1,0
3D61534BAAEFA,0,0,1,0
3D61534BAAEFB,0,0,1,0
3D61534BAAEFC,0,0,1,0
3D61534BAAEFD,0,0,1,0
3D61534BAAEFE,0,0,1,0
3D61534BAAEFF,0,0,1,0
3D61534BAAF00,0,0,1,0
3D61534BAAF01,0,0,1,0
3D61534BAAF02,0,0,1,0
3D61534BAAF03,0,0,1,0
3D61534BAAF04,0,0,1,0
3D61534BAAF05,0,0,1,0
3D61534BAAF06,0,0,1,0
3D61534BAAF07,0,0,1,0
3D61534BAAF08,0,0,1,0
3D61534BAAF09,0,0,1,0
3D61534BAAF0A,0,0,1,0
3D61534BAAF0B,0,0,1,0
3D61534BAAF0C,0,0,1,0
3D61534BAAF0D,0,0,1,0
3D61534BAAF0E,0,0,1,0
3D61534BAAF0F,0,0,1,0
3D61534BAAF10,0,0,1,0
3D61534BAAF11,0,0,1,0
3D61534BAAF12,0,0,1,0
3D61534BAAF14,0,0,1,0
3D61534BAAF15,0,0,1,0
3D61534BAAF16,0,0,1,0
3D61534BAAF18,0,0,1,0
3D61534BAAF19,0,0,1,0
3D61534BAAF1A,0,0,1,0
3D61534BAAF1B,0,0,1,0
3D61534BAAF1C,0,0,1,0
3D61534BAAF1D,0,0,1,0
3D61534BAAF1E,0,0,1,0
3D61534BAAF1F,0,0,1,0
3D61534BAAF20,0,0,1,0
3D61534BAAF22,0,0,1,0
3D61534BAAF23,0,0,1,0
3D61534BAAF24,0,0,1,0
3D61534BAAF25,0,0,1,0
3D61534BAAF26,0,0,1,0
3D61534BAAF27,0,0,1,0
3D61534BAAF28,0,0,1,0
3D61534BAAF29,0,0,1,0
3D61534BAAF2A,0,0,1,0
3D61534BAAF2B,0,0,1,0
3D61534BAAF2C,0,0,1,0
3D61534BAAF2D,0,0,1,0
3D61534BAAF2E,0,0,1,0
3D61534BAAF2F,0,0,1,0
3D61534BAAF30,0,0,1,0
3D61534BAAF31,0,0,1,0
3D61534BAAF32,0,0,1,0
3D61534BAAF34,0,0,1,0
3D61534BAAF35,0,0,1,0
3D61534BAAF36,0,0,1,0
3D61534BAAF37,0,0,1,0
3D61534BAAF38,0,0,1,0
3D61534BAAF39,0,0,1,0
3D61534BAAF3A,0,0,1,0
3D61534BAAF3B,0,0,1,0
3D61534BAAF3C,0,0,1,0
3D61534BAAF3D,0,0,1,0
3D61534BAAF3F,0,0,1,0
3D61534BAAF40,0,0,1,0
3D61534BAAF41,0,0,1,0
3D61534BAAF42,0,0,1,0
3D61534BAAF43,0,0,1,0
3D61534BAAF44,0,0,1,0
3D61534BAAF45,0,0,1,0
3D61534BAAF46,0,0,1,0
3D61534BAAF47,0,0,1,0
3D61534BAAF48,0,0,1,0
3D61534BAAF49,0,0,1,0
3D61534BAAF4A,0,0,1,0
3D61534BAAF4B,0,0,1,0
3D61534BAAF4C,0,0,1,0
3D61534BAAF4D,0,0,1,0
3D61534BAAF4F,0,0,1,0
3D61534BAAF50,0,0,1,0
3D61534BAAF51,0,0,1,0
3D61534BAAF52,0,0,1,0
3D61534BAAF53,0,0,1,0
3D61534BAAF54,0,0,1,0
3D61534BAAF55,0,0,1,0
3D61534BAAF56,0,0,1,0
3D61534BAAF57,0,0,1,0
3D61534BAAF58,0,0,1,0
3D61534BAAF59,0,0,1,0
3D61534BAAF5A,0,0,1,0
3D61534BAAF5B,0,0,1,0
3D61534BAAF5C,0,0,1,0
3D61534BAAF5D,0,0,1,0
3D61534BAAF5E,0,0,1,0
3D61534BAAF5F,0,0,1,0
3D61534BAAF60,0,0,1,0
3D61534BAAF61,0,0,1,0
3D61534BAAF62,0,0,1,0
3D61534BAAF63,0,0,1,0
3D61534BAAF64,0,0,1,0
3D61534BAAF65,0,0,1,0
3D61534BAAF66,0,0,1,0
3D61534BAAF67,0,0,1,0
3D61534BAAF68,0,0,1,0
3D61534BAAF69,0,0,1,0
3D61534BAAF6A,0,0,1,0
3D61534BAAF6B,0,0,1,0
3D61534BAAF6C,0,0,1,0
3D61534BAAF6D,0,0,1,0
3D61534BAAF6E,0,0,1,0
3D61534BAAF6F,0,0,1,0
3D61534BAAF70,0,0,1,0
3D61534BAAF71,0,0,1,0
3D61534BAAF72,0,0,1,0
3D61534BAAF73,0,0,1,0
3D61534BAAF74,0,0,1,0
3D61534BAAF75,0,0,1,0
3D61534BAAF76,0,0,1,0
3D61534BAAF77,0,0,1,0
3D61534BAAF78,0,0,1,0
3D61534BAAF79,0,0,1,0
3D61534BAAF7A,0,0,1,0
3D61534BAAF7B,0,0,1,0
3D61534BAAF7C,0,0,1,0
3D61534BAAF7D,0,0,1,0
3D61534BAAF7E,0,0,1,0
3D61534BAAF7F,0,0,1,0
3D61534BAAF80,0,0,1,0
3D61534BAAF81,0,0,1,0
3D61534BAAF82,0,0,1,0
3D61534BAAF83,0,0,1,0
3D61534BAAF84,0,0,1,0
3D61534BAAF85,0,0,1,0
3D61534BAAF86,0,0,1,0
3D61534BAAF87,0,0,1,0
3D61534BAAF88,0,0,1,0
3D61534BAAF89,0,0,1,0
3D61534BAAF8A,0,0,1,0
3D61534BAAF8B,0,0,1,0
3D61534BAAF8C,0,0,1,1
3D61534BAAF8D,0,0,1,0
3D61534BAAF8E,0,0,1,0
3D61534BAAF8F,0,0,1,0
3D61534BAAF90,0,0,1,0
3D61534BAAF91,0,0,1,0
3D61534BAAF92,0,0,1,0
3D61534BAAF93,0,0,1,0
3D61534BAAF94,0,0,1,0
3D61534BAAF95,0,0,1,0
3D61534BAAF96,0,0,1,0
3D61534BAAF97,0,0,1,0
3D61534BAAF98,0,0,1,0
3D61534BAAF99,0,0,1,0
3D61534BAAF9A,0,0,1,0
3D61534BAAF9B,0,0,1,0
3D61534BAAF9C,0,0,1,0
3D61534BAAF9D,0,0,1,0
3D61534BAAF9E,0,0,1,0
3D61534BAAF9F,0,0,1,0
3D61534BAAFA0,0,0,1,0
3D61534BAAFA1,0,0,1,0
3D61534BAAFA2,0,0,1,0
3D61534BAAFA3,0,0,1,0
3D61534BAAFA4,0,0,1,0
3D61534BAAFA5,0,0,1,0
3D61534BAAFA6,0,0,1,0
3D61534BAAFA7,0,0,1,0
3D61534BAAFA8,0,0,1,0
3D61534BAAFA9,0,0,1,0
3D61534BAAFAB,0,0,1,0
3D61534BAAFAC,0,0,1,0
3D61534BAAFAD,0,0,1,0
3D61534BAAFAE,0,0,1,0
3D61534BAAFAF,0,0,1,0
3D61534BAAFB0,0,0,1,0
3D61534BAAFB1,0,0,1,0
3D61534BAAFB2,0,0,1,0
3D61534BAAFB4,0,0,1,0
3D61534BAAFB5,0,0,1,0
3D61534BAAFB7,0,0,1,0
3D61534BAAFB8,0,0,1,0
3D61534BAAFB9,0,0,1,0
3D61534BAAFBA,0,0,1,0
3D61534BAAFBC,0,0,1,0
3D61534BAAFBE,0,0,1,0
3D61534BAAFBF,0,0,1,0
3D61534BAAFC0,0,0,1,0
3D61534BAAFC1,0,0,1,0
3D61534BAAFC2,0,0,1,0
3D61534BAAFC3,0,0,1,0
3D61534BAAFC5,0,0,1,0
3D61534BAAFC6,0,0,1,0
3D61534BAAFC7,0,0,1,0
3D61534BAAFC8,0,0,1,0
3D61534BAAFC9,0,0,1,0
3D61534BAAFCA,0,0,1,0
3D61534BAAFCB,0,0,1,0
3D61534BAAFCC,0,0,1,0
3D61534BAAFCD,0,0,1,0
3D61534BAAFCE,0,0,1,0
3D61534BAAFCF,0,0,1,0
3D61534BAAFD0,0,0,1,0
3D61534BAAFD1,0,0,1,0
3D61534BAAFD2,0,0,1,0
3D61534BAAFD4,0,0,1,0
3D61534BAAFD6,0,0,1,0
3D61534BAAFD7,0,0,1,0
3D61534BAAFD9,0,0,1,0
3D61534BAAFDA,0,0,1,0
3D61534BAAFDB,0,0,1,0
3D61534BAAFDD,0,0,1,0
3D61534BAAFDF,0,0,1,0
3D61534BAAFE0,0,0,1,0
3D61534BAAFE1,0,0,1,0
3D61534BAAFE2,0,0,1,0
3D61534BAAFE3,0,0,1,0
3D61534BAAFE4,0,0,1,0
3D61534BAAFE5,0,0,1,0
3D61534BAAFE6,0,0,1,0
3D61534BAAFE7,0,0,1,0
3D61534BAAFE8,0,0,1,0
3D61534BAAFE9,0,0,1,0
3D61534BAAFEB,0,0,1,0
3D61534BAAFEC,0,0,1,0
3D61534BAAFEE,0,0,1,0
3D61534BAAFEF,0,0,1,0
3D61534BAAFF0,0,0,1,0
3D61534BAAFF2,0,0,1,0
3D61534BAAFF5,0,0,1,0
3D61534BAAFF6,0,0,1,0
3D61534BAAFF7,0,0,1,0
3D61534BAAFF8,0,0,1,0
3D61534BAAFFA,0,0,1,0
3D61534BAAFFB,0,0,1,0
3D61534BAAFFC,0,0,1,0
3D61534BAAFFE,0,0,1,0
3D61534BAAFFF,0,0,1,0
3D61534BAB001,0,0,1,0
3D61534BAB002,0,0,1,0
3D61534BAB003,0,0,1,0
3D61534BAB004,0,0,1,0
3D61534BAB005,0,0,1,0
3D61534BAB006,0,0,1,0
3D61534BAB007,0,0,1,0
3D61534BAB008,0,0,1,0
3D61534BAB009,0,0,1,0
3D61534BAB00A,0,0,1,0
3D61534BAB00B,0,0,1,0
3D61534BAB00C,0,0,1,0
3D61534BAB00D,0,0,1,0
3D61534BAB00E,0,0,1,0
3D61534BAB010,0,0,1,0
3D61534BAB012,0,0,1,0
3D61534BAB014,0,0,1,0
3D61534BAB015,0,0,1,0
3D61534BAB016,0,0,1,0
3D61534BAB017,0,0,1,0
3D61534BAB019,0,0,1,0
3D61534BAB01A,0,0,1,0
3D61534BAB01B,0,0,1,0
3D61534BAB01C,0,0,1,0
3D61534BAB01D,0,0,1,0
3D61534BAB01F,0,0,1,0
3D61534BAB020,0,0,1,0
3D61534BAB021,0,0,1,0
3D61534BAB022,0,0,1,0
3D61534BAB023,0,0,1,0
3D61534BAB024,0,0,1,0
3D61534BAB025,0,0,1,0
3D61534BAB026,0,0,1,0
3D61534BAB027,0,0,1,0
3D61534BAB028,0,0,1,0
3D61534BAB029,0,0,1,0
3D61534BAB02A,0,0,1,0
3D61534BAB02B,0,0,1,0
3D61534BAB02C,0,0,1,0
3D61534BAB02D,0,0,1,0
3D61534BAB02E,0,0,1,0
3D61534BAB02F,0,0,1,0
3D61534BAB030,0,0,1,0
3D61534BAB031,0,0,1,0
3D61534BAB032,0,0,1,0
3D61534BAB033,0,0,1,0
3D61534BAB034,0,0,1,0
3D61534BAB035,0,0,1,0
3D61534BAB036,0,0,1,0
3D61534BAB037,0,0,1,0
3D61534BAB038,0,0,1,0
3D61534BAB039,0,0,1,0
3D61534BAB03A,0,0,1,0
3D61534BAB03B,0,0,1,1
3D61534BAB03C,0,0,1,0
3D61534BAB03D,0,0,1,0
3D61534BAB03E,0,0,1,0
3D61534BAB03F,0,0,1,0
3D61534BAB040,0,0,1,0
3D61534BAB041,0,0,1,0
3D61534BAB042,0,0,1,0
3D61534BAB043,0,0,1,0
3D61534BAB044,0,0,1,0
3D61534BAB045,0,0,1,0
3D61534BAB046,0,0,1,0
3D61534BAB047,0,0,1,0
3D61534BAB048,0,0,1,0
3D61534BAB049,0,0,1,0
3D61534BAB04A,0,0,1,0
3D61534BAB04B,0,0,1,0
3D61534BAB04C,0,0,1,0
3D61534BAB04D,0,0,1,0
3D61534BAB04E,0,0,1,0
3D61534BAB04F,0,0,1,0
3D61534BAB050,0,0,1,0
3D61534BAB051,0,0,1,0
3D61534BAB052,0,0,1,0
3D61534BAB053,0,0,1,0
3D61534BAB054,0,0,1,0
3D61534BAB055,0,0,1,0
3D61534BAB056,0,0,1,0
3D61534BAB057,0,0,1,0
3D61534BAB058,0,0,1,0
3D61534BAB059,0,0,1,0
3D61534BAB05A,0,0,1,0
3D61534BAB05B,0,0,1,0
3D61534BAB05C,0,0,1,0
3D61534BAB05D,0,0,1,0
3D61534BAB05E,0,0,1,0
3D61534BAB05F,0,0,1,0
3D61534BAB060,0,0,1,0
3D61534BAB061,0,0,1,0
3D61534BAB062,0,0,1,0
3D61534BAB063,0,0,1,0
3D61534BAB064,0,0,1,0
3D61534BAB065,0,0,1,0
3D61534BAB066,0,0,1,0
3D61534BAB067,0,0,1,0
3D61534BAB068,0,0,1,0
3D61534BAB069,0,0,1,0
3D61534BAB06A,0,0,1,0
3D61534BAB06B,0,0,1,0
3D61534BAB06C,0,0,1,0
3D61534BAB06D,0,0,1,0
3D61534BAB06E,0,0,1,0
3D61534BAB06F,0,0,1,0
3D61534BAB070,0,0,1,0
3D61534BAB071,0,0,1,0
3D61534BAB072,0,0,1,0
3D61534BAB073,0,0,1,0
3D61534BAB074,0,0,1,1
3D61534BAB075,0,0,1,0
3D61534BAB078,0,0,1,0
3D61534BAB07B,0,0,1,0
3D61534BAB07E,0,0,1,0
3D61534BAB07F,0,0,1,0
3D61534BAB086,0,0,1,0
3D61534BAB087,0,0,1,0
3D61534BAB088,0,0,1,0
3D61534BAB08C,0,0,1,0
3D61534BAB08D,0,0,1,0
3D61534BAB08E,0,0,1,0
3D61534BAB08F,0,0,1,0
3D61534BAB090,0,0,1,0
3D61534BAB091,0,0,1,0
3D61534BAB092,0,0,1,0
3D61534BAB093,0,0,1,0
3D61534BAB094,0,0,1,0
3D61534BAB095,0,0,1,0
3D61534BAB096,0,0,1,0
3D61534BAB097,0,0,1,0
3D61534BAB098,0,0,1,0
3D61534BAB099,0,0,1,0
3D61534BAB09A,0,0,1,0
3D61534BAB09D,0,0,1,0
3D61534BAB09F,0,0,1,0
3D61534BAB0A0,0,0,1,0
3D61534BAB0A1,0,0,1,0
3D61534BAB0A6,0,0,1,0
3D61534BAB0A7,0,0,1,0
3D61534BAB0A8,0,0,1,0
3D61534BAB0A9,0,0,1,0
3D61534BAB0AA,0,0,1,0
3D61534BAB0AB,0,0,1,0
3D61534BAB0AC,0,0,1,0
3D61534BAB0AD,0,0,1,0
3D61534BAB0AF,0,0,1,0
3D61534BAB0B0,0,0,1,0
3D61534BAB0B1,0,0,1,0
3D61534BAB0B2,0,0,1,0
3D61534BAB0B3,0,0,1,0
3D61534BAB0B4,0,0,1,0
3D61534BAB0B6,0,0,1,0
3D61534BAB0B8,0,0,1,0
3D61534BAB0B9,0,0,1,0
3D61534BAB0BB,0,0,1,0
3D61534BAB0BC,0,0,1,0
3D61534BAB0BD,0,0,1,0
3D61534BAB0BF,0,0,1,0
3D61534BAB0C0,0,0,1,0
3D61534BAB0C1,0,0,1,0
3D61534BAB0C2,0,0,1,0
3D61534BAB0C4,0,0,1,0
3D61534BAB0C5,0,0,1,0
3D61534BAB0C6,0,0,1,0
3D61534BAB0C8,0,0,1,0
3D61534BAB0C9,0,0,1,0
3D61534BAB0CA,0,0,1,0
3D61534BAB0CC,0,0,1,0
3D61534BAB0CD,0,0,1,0
3D61534BAB0CF,0,0,1,0
3D61534BAB0D1,0,0,1,0
3D61534BAB0D2,0,0,1,0
3D61534BAB0D3,0,0,1,0
3D61534BAB0D4,0,0,1,0
3D61534BAB0D6,0,0,1,0
3D61534BAB0D9,0,0,1,0
3D61534BAF815,0,0,0,1
3D61534BAF816,0,0,0,1
3D61534BAF817,0,0,0,1
3D61534BAF818,0,0,0,1
3D61534BAF819,0,0,0,1
3D61534BAF81A,0,0,0,1
3D61534BAF823,0,0,0,1
3D61534BAF825,0,0,0,1
3D61534BAF827,0,0,0,1
3D61534BAF82B,0,0,0,1
3D61534BAF82E,0,0,0,1
3D61534BAF82F,0,0,0,1
3D61534BAF831,0,0,0,1
3D61534BAF83D,0,0,0,1
3D61534BAF83E,0,0,0,1
3D61534BAF83F,0,0,0,1
3D61534BAF840,0,0,0,1
3D61534BAF841,0,0,0,1
3D61534BAF842,0,0,0,1
3D61534BAF846,0,0,0,1
3D61534BAF847,0,0,0,1
3D61534BAF848,0,0,0,1
3D61534BAF849,0,0,0,1
3D61534BAF84A,0,0,0,1
3D61534BAF84B,0,0,0,1
3D61534BAF84E,0,0,0,1
3D61534BAF84F,0,0,0,1
3D61534BAF852,0,0,0,1
3D61534BAF854,0,0,0,1
3D61534BAF857,0,0,0,1
3D61534BAF858,0,0,0,1
3D61534BAF85F,0,0,0,1
3D61534BAF861,0,0,0,1
3D61534BAF863,0,0,0,1
3D61534BAF866,0,0,0,1
3D61534BAF86A,0,0,0,1
3D61534BAF86F,0,0,0,1
3D61534BAF870,0,0,0,1
3D61534BAF871,0,0,0,1
3D61534BAF872,0,0,0,1
3D61534BAF873,0,0,0,1
3D61534BAF876,0,0,0,1
3D61534BAF878,0,0,1,0
3D61534BAF879,0,0,1,0
3D61534BAF87A,0,0,1,0
3D61534BAF87B,0,0,1,0
3D61534BAF87C,0,0,1,0
3D61534BAF87D,0,0,1,0
3D61534BAF87E,0,0,1,0
3D61534BAF87F,0,0,1,0
3D61534BAF880,0,0,1,0
3D61534BAF881,0,0,1,0
3D61534BAF882,0,0,1,0
3D61534BAF883,0,0,1,0
3D61534BAF884,0,0,1,0
3D61534BAF886,0,0,1,0
3D61534BAF887,0,0,1,0
3D61534BAF888,0,0,1,0
3D61534BAF889,0,0,1,0
3D61534BAF88A,0,0,1,0
3D61534BAF88B,0,0,1,0
3D61534BAF88C,0,0,1,0
3D61534BAF88D,0,0,1,0
3D61534BAF88E,0,0,1,0
3D61534BAF88F,0,0,1,0
3D61534BAF890,0,0,1,0
3D61534BAF891,0,0,1,0
3D61534BAF892,0,0,1,0
3D61534BAF893,0,0,1,0
3D61534BAF894,0,0,1,0
3D61534BAF895,0,0,1,0
3D61534BAF896,0,0,1,0
3D61534BAF897,0,0,1,0
3D61534BAF899,0,0,1,0
3D61534BAF89A,0,0,1,0
3D61534BAF89B,0,0,1,0
3D61534BAF89C,0,0,1,0
3D61534BAF89D,0,0,1,0
3D61534BAF89E,0,0,1,0
3D61534BAF89F,0,0,1,0
3D61534BAF8A0,0,0,1,0
3D61534BAF8A1,0,0,1,0
3D61534BAF8A2,0,0,1,0
3D61534BAF8A3,0,0,1,0
3D61534BAF8A4,0,0,1,0
3D61534BAF8A5,0,0,1,0
3D61534BAF8A7,0,0,1,0
3D61534BAF8A8,0,0,1,0
3D61534BAF8A9,0,0,1,0
3D61534BAF8AA,0,0,1,0
3D61534BAF8AB,0,0,1,0
3D61534BAF8AC,0,0,1,0
3D61534BAF8AD,0,0,1,0
3D61534BAF8AE,0,0,1,0
3D61534BAF8AF,0,0,1,0
3D61534BAF8B0,0,0,1,0
3D61534BAF8B1,0,0,1,0
3D61534BAF8B2,0,0,1,0
3D61534BAF8B3,0,0,1,0
3D61534BAF8B4,0,0,1,0
3D61534BAF8B5,0,0,1,0
3D61534BAF8B6,0,0,1,0
3D61534BAF8B7,0,0,1,0
3D61534BAF8B8,0,0,1,0
3D61534BAF8B9,0,0,1,0
3D61534BAF8BA,0,0,1,0
3D61534BAF8BB,0,0,1,0
3D61534BAF8BC,0,0,1,0
3D61534BAF8BD,0,0,1,0
3D61534BAF8BE,0,0,1,0
3D61534BAF8BF,0,0,1,0
3D61534BAF8C0,0,0,1,0
3D61534BAF8C1,0,0,1,0
3D61534BAF8C2,0,0,1,0
3D61534BAF8C3,0,0,1,0
3D61534BAF8C4,0,0,1,0
3D61534BAF8C5,0,0,1,0
3D61534BAF8C6,0,0,1,0
3D61534BAF8C7,0,0,1,0
3D61534BAF8C8,0,0,1,0
3D61534BAF8C9,0,0,1,0
3D61534BAF8CA,0,0,1,0
3D61534BAF8CB,0,0,1,0
3D61534BAF8CC,0,0,1,1
3D61534BAF8CD,0,0,1,0
3D61534BAF8CE,0,0,1,0
3D61534BAF8CF,0,0,1,0
3D61534BAF8D0,0,0,1,0
3D61534BAF8D1,0,0,1,0
3D61534BAF8D2,0,0,1,0
3D61534BAF8D3,0,0,1,0
3D61534BAF8D4,0,0,1,0
3D61534BAF8D5,0,0,1,0
3D61534BAF8D7,0,0,1,0
3D61534BAF8D8,0,0,1,0
3D61534BAF8D9,0,0,1,0
3D61534BAF8DA,0,0,1,0
3D61534BAF8DB,0,0,1,0
3D61534BAF8DC,0,0,1,0
3D61534BAF8DD,0,0,1,0
3D61534BAF8DE,0,0,1,0
3D61534BAF8DF,0,0,1,0
3D61534BAF8E0,0,0,1,0
3D61534BAF8E1,0,0,1,0
3D61534BAF8E2,0,0,1,0
3D61534BAF8E3,0,0,1,1
3D61534BAF8E4,0,0,0,1
3D61534BAF8E5,0,0,1,0
3D61534BAF8E6,0,0,1,0
3D61534BAF8E7,0,0,1,0
3D61534BAF8E8,0,0,0,1
3D61534BAF8E9,0,0,1,0
3D61534BAF8EA,0,0,1,0
3D61534BAF8EB,0,0,1,0
3D61534BAF8EC,0,0,1,0
3D61534BAF8ED,0,0,1,0
3D61534BAF8EE,0,0,0,1
3D61534BAF8EF,0,0,0,1
3D61534BAF8F0,0,0,1,0
3D61534BAF8F1,0,0,0,1
3D61534BAF8F2,0,0,0,1
3D61534BAF8F3,0,0,0,1
3D61534BAF8F4,0,0,1,0
3D61534BAF8F5,0,0,1,0
3D61534BAF8F6,0,0,1,0
3D61534BAF8F8,0,0,1,0
3D61534BAF8F9,0,0,1,0
3D61534BAF8FA,0,0,1,0
3D61534BAF8FB,0,0,1,0
3D61534BAF8FC,0,0,1,0
3D61534BAF8FD,0,0,1,0
3D61534BAF8FE,0,0,1,0
3D61534BAF8FF,0,0,0,1
3D61534BAF900,0,0,0,1
3D61534BAF901,0,0,1,0
3D61534BAF902,0,0,0,1
3D61534BAF903,0,0,1,0
3D61534BAF904,0,0,1,0
3D61534BAF905,0,0,1,0
3D61534BAF906,0,0,1,0
3D61534BAF908,0,0,1,0
3D61534BAF909,0,0,1,0
3D61534BAF90A,0,0,1,0
3D61534BAF90B,0,0,0,1
3D61534BAF90C,0,0,1,0
3D61534BAF90D,0,0,1,0
3D61534BAF90E,0,0,1,0
3D61534BAF90F,0,0,1,0
3D61534BAF910,0,0,1,0
3D61534BAF911,0,0,1,0
3D61534BAF912,0,0,1,0
3D61534BAF913,0,0,0,1
3D61534BAF914,0,0,1,0
3D61534BAF915,0,0,1,0
3D61534BAF916,0,0,1,1
3D61534BAF917,0,0,1,0
3D61534BAF918,0,0,1,0
3D61534BAF919,0,0,1,0
3D61534BAF91A,0,0,0,1
3D61534BAF91B,0,0,1,0
3D61534BAF91C,0,0,0,1
3D61534BAF91D,0,0,0,1
3D61534BAF91E,0,0,1,0
3D61534BAF91F,0,0,1,0
3D61534BAF920,0,0,1,0
3D61534BAF921,0,0,1,0
3D61534BAF922,0,0,1,0
3D61534BAF923,0,0,0,1
3D61534BAF924,0,0,0,1
3D61534BAF925,0,0,1,0
3D61534BAF926,0,0,1,0
3D61534BAF927,0,0,1,0
3D61534BAF928,0,0,1,0
3D61534BAF929,0,0,1,0
3D61534BAF92A,0,0,1,0
3D61534BAF92B,0,0,1,0
3D61534BAF92C,0,0,1,0
3D61534BAF92D,0,0,1,0
3D61534BAF92E,0,0,0,1
3D61534BAF92F,0,0,0,1
3D61534BAF930,0,0,1,0
3D61534BAF931,0,0,0,1
3D61534BAF932,0,0,1,0
3D61534BAF933,0,0,0,1
3D61534BAF934,0,0,1,0
3D61534BAF935,0,0,1,0
3D61534BAF936,0,0,1,0
3D61534BAF937,0,0,0,1
3D61534BAF938,0,0,1,0
3D61534BAF939,0,0,0,1
3D61534BAF93B,0,0,1,0
3D61534BAF93C,0,0,1,0
3D61534BAF93D,0,0,1,0
3D61534BAF93E,0,0,1,0
3D61534BAF93F,0,0,1,0
3D61534BAF940,0,0,0,1
3D61534BAF941,0,0,0,1
3D61534BAF942,0,0,0,1
3D61534BAF943,0,0,0,1
3D61534BAF944,0,0,0,1
3D61534BAF945,0,0,0,1
3D61534BAF946,0,0,0,1
3D61534BAF947,0,0,0,1
3D61534BAF948,0,0,0,1
3D61534BAF949,0,0,0,1
3D61534BAF94A,0,0,0,1
3D61534BAF94D,0,0,0,1
3D61534BAF94E,0,0,0,1
3D61534BAF94F,0,0,0,1
3D61534BAF950,0,0,0,1
3D61534BAF951,0,0,0,1
3D61534BAF952,0,0,0,1
3D61534BAF953,0,0,0,1
3D61534BAF954,0,0,0,1
3D61534BAF955,0,0,0,1
3D61534BAF956,0,0,0,1
3D61534BAF957,0,0,0,1
3D61534BAF958,0,0,0,1
3D61534BAF959,0,0,0,1
3D61534BAF95A,0,0,0,1
3D61534BAF95B,0,0,0,1
3D61534BAF95C,0,0,0,1
3D61534BAF95D,0,0,0,1
3D61534BAF960,0,0,0,1
3D61534BAF961,0,0,0,1
3D61534BAF962,0,0,0,1
3D61534BAF963,0,0,0,1
3D61534BAF964,0,0,0,1
3D61534BAF965,0,0,0,1
3D61534BAF966,0,0,0,1
3D61534BAF967,0,0,0,1
3D61534BAF968,0,0,0,1
3D61534BAF969,0,0,0,1
3D61534BAF96A,0,0,0,1
3D61534BAF96B,0,0,0,1
3D61534BAF96C,0,0,0,1
3D61534BAF96D,0,0,0,1
3D61534BAF96E,0,0,0,1
3D61534BAF96F,0,0,0,1
3D61534BAF970,0,0,0,1
3D61534BAF971,0,0,0,1
3D61534BAF973,0,0,0,1
3D61534BAF974,0,0,0,1
3D61534BAF975,0,0,0,1
3D61534BAF976,0,0,0,1
3D61534BAF977,0,0,0,1
